"config_id","description","n_col","n_row","a","b","sigma","rep","method","true_rho","true_theta","pred_rho","pred_theta","dr","dtheta"
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,231,"col.row",-0.447213595499958,2.67794504458899,-9,2.68,73.1501552810007,4.2228417412524e-06
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,231,"row.col",-0.447213595499958,2.67794504458899,0,2.03,0.2,0.419832780807424
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,231,"col.col",-0.447213595499958,2.67794504458899,72,0.78,5119.80124224801,1.54665937537342
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,232,"row.row",-0.447213595499958,2.67794504458899,44,1.62,1896.845203596,4.34158735849478
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,232,"col.row",-0.447213595499958,2.67794504458899,0,2.68,0.2,4.2228417412524e-06
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,232,"row.col",-0.447213595499958,2.67794504458899,0,2.03,0.2,0.419832780807424
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,232,"col.col",-0.447213595499958,2.67794504458899,70,0.78,4837.59009663001,1.54665937537342
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,233,"row.row",-0.447213595499958,2.67794504458899,5,1.58,20.7278640450004,4.17649554977471
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,233,"col.row",-0.447213595499958,2.67794504458899,-1,2.69,0.305572809000084,0.000145321949961511
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,233,"row.col",-0.447213595499958,2.67794504458899,19,2.02,344.205883371002,6.16850544569542
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,233,"col.col",-0.447213595499958,2.67794504458899,-59,2.82,3428.428795731,0.0201796103568249
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,234,"row.row",-0.447213595499958,2.67794504458899,0,2.67,0.2,6.31237335209922e-05
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,234,"col.row",-0.447213595499958,2.67794504458899,-22,2.68,464.522601798002,4.2228417412524e-06
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,234,"row.col",-0.447213595499958,2.67794504458899,23,2.03,508.628174607002,6.21827839787544
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,234,"col.col",-0.447213595499958,2.67794504458899,71,0.82,4977.69566943901,1.64775118409349
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,235,"row.row",-0.447213595499958,2.67794504458899,-1,2.69,0.305572809000084,0.000145321949961511
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,235,"col.row",-0.447213595499958,2.67794504458899,-31,2.68,933.472757079003,4.2228417412524e-06
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,235,"row.col",-0.447213595499958,2.67794504458899,27,2.03,705.050465843002,6.21827839787544
"steep_full","Steep line crossing most of the image",100,100,2,-1,0.2,235,"col.col",-0.447213595499958,2.67794504458899,52,0.02,2657.689786068,0.233915009692197
