"config_id","description","n_col","n_row","a","b","sigma","rep","method","true_rho","true_theta","pred_rho","pred_theta","active_pixels","dr","dtheta"
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,27,"cssa_row_row",0,2.35619449019234,0,2.36,2073,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,27,"bm3d",0,2.35619449019234,0,2.35,1867,0,3.83717087430553e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,27,"median",0,2.35619449019234,0,2.36,4973,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,27,"wiener",0,2.35619449019234,0,2.36,9999,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,27,"quantile_09",0,2.35619449019234,0,2.36,1000,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,28,"cssa_row_row",0,2.35619449019234,0,2.36,1953,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,28,"bm3d",0,2.35619449019234,0,2.36,1425,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,28,"median",0,2.35619449019234,0,2.36,4829,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,28,"wiener",0,2.35619449019234,0,2.36,10000,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,28,"quantile_09",0,2.35619449019234,0,2.36,1000,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,29,"cssa_row_row",0,2.35619449019234,0,2.36,1980,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,29,"bm3d",0,2.35619449019234,1,2.34,1395,1,0.000262261512589958
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,29,"median",0,2.35619449019234,0,2.36,4968,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,29,"wiener",0,2.35619449019234,0,2.36,10000,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,29,"quantile_09",0,2.35619449019234,0,2.36,1000,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,30,"cssa_row_row",0,2.35619449019234,0,2.36,2144,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,30,"bm3d",0,2.35619449019234,0,2.36,3331,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,30,"median",0,2.35619449019234,0,2.36,5056,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,30,"wiener",0,2.35619449019234,0,2.36,9999,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,30,"quantile_09",0,2.35619449019234,0,2.36,1000,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,31,"cssa_row_row",0,2.35619449019234,0,2.36,1937,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,31,"bm3d",0,2.35619449019234,0,2.36,2084,0,1.44819048961587e-05
"diag_pos_full","Positive full diagonal",100,100,1,0,0.05,31,"median",0,2.35619449019234,0,2.36,4994,0,1.44819048961587e-05
